t,Px,Py,Pz,yaw,vn,ve,vd,an,ae,ad
47.05000000,-27.951296,-0.883143,-8.149074,-79.780221,-0.0957121334,-1.7108751345,-0.4283875683,0.0279280202,0.4992194164,0.1250000000
47.10000000,-27.939227,-0.667417,-8.095058,-78.780221,-0.0943157324,-1.6859141637,-0.4221375683,0.0279280202,0.4992194164,0.1250000000
47.15000000,-27.927019,-0.449195,-8.040417,-77.780221,-0.0929193314,-1.6609531929,-0.4158875683,0.0279280202,0.4992194164,0.1250000000
47.20000000,-27.914672,-0.228476,-7.985151,-76.780221,-0.0915229304,-1.6359922221,-0.4096375683,0.0279280202,0.4992194164,0.1250000000
47.25000000,-27.902184,-0.005262,-7.929260,-75.780221,-0.0901265294,-1.6110312513,-0.4033875683,0.0279280202,0.4992194164,0.1250000000
47.30000000,-27.889557,0.220449,-7.872744,-74.780221,-0.0887301284,-1.5860702805,-0.3971375683,0.0279280202,0.4992194164,0.1250000000
47.35000000,-27.876790,0.448655,-7.815603,-73.780221,-0.0873337273,-1.5611093096,-0.3908875683,0.0279280202,0.4992194164,0.1250000000
47.40000000,-27.863884,0.679358,-7.757837,-72.780221,-0.0859373263,-1.5361483388,-0.3846375683,0.0279280202,0.4992194164,0.1250000000
47.45000000,-27.850838,0.912557,-7.699446,-71.780221,-0.0845409253,-1.5111873680,-0.3783875683,0.0279280202,0.4992194164,0.1250000000
47.50000000,-27.837652,1.148252,-7.640430,-70.780221,-0.0831445243,-1.4862263972,-0.3721375683,0.0279280202,0.4992194164,0.1250000000
47.55000000,-27.824327,1.386443,-7.580789,-69.780221,-0.0817481233,-1.4612654264,-0.3658875683,0.0279280202,0.4992194164,0.1250000000
47.60000000,-27.810862,1.627130,-7.520523,-68.780221,-0.0803517223,-1.4363044555,-0.3596375683,0.0279280202,0.4992194164,0.1250000000
47.65000000,-27.797258,1.870313,-7.459632,-67.780221,-0.0789553213,-1.4113434847,-0.3533875683,0.0279280202,0.4992194164,0.1250000000
47.70000000,-27.783514,2.115993,-7.398116,-66.780221,-0.0775589203,-1.3863825139,-0.3471375683,0.0279280202,0.4992194164,0.1250000000
47.75000000,-27.769630,2.364168,-7.335975,-65.780221,-0.0761625192,-1.3614215431,-0.3408875683,0.0279280202,0.4992194164,0.1250000000
47.80000000,-27.755606,2.614839,-7.273209,-64.780221,-0.0747661182,-1.3364605723,-0.3346375683,0.0279280202,0.4992194164,0.1250000000
47.85000000,-27.741443,2.868007,-7.209818,-63.780221,-0.0733697172,-1.3114996014,-0.3283875683,0.0279280202,0.4992194164,0.1250000000
47.90000000,-27.727141,3.123671,-7.145802,-62.780221,-0.0719733162,-1.2865386306,-0.3221375683,0.0279280202,0.4992194164,0.1250000000
47.95000000,-27.712698,3.381830,-7.081161,-61.780221,-0.0705769152,-1.2615776598,-0.3158875683,0.0279280202,0.4992194164,0.1250000000
48.00000000,-27.698116,3.642486,-7.015895,-60.780221,-0.0691805142,-1.2366166890,-0.3096375683,0.0279280202,0.4992194164,0.1250000000
48.05000000,-27.683395,3.905638,-6.950004,-59.780221,-0.0677841132,-1.2116557182,-0.3033875683,0.0279280202,0.4992194164,0.1250000000
48.10000000,-27.668533,4.171286,-6.883488,-58.780221,-0.0663877122,-1.1866947474,-0.2971375683,0.0279280202,0.4992194164,0.1250000000
48.15000000,-27.653532,4.439430,-6.816347,-57.780221,-0.0649913111,-1.1617337765,-0.2908875683,0.0279280202,0.4992194164,0.1250000000
48.20000000,-27.638392,4.710070,-6.748581,-56.780221,-0.0635949101,-1.1367728057,-0.2846375683,0.0279280202,0.4992194164,0.1250000000
48.25000000,-27.623112,4.983207,-6.680190,-55.780221,-0.0621985091,-1.1118118349,-0.2783875683,0.0279280202,0.4992194164,0.1250000000
48.30000000,-27.607692,5.258839,-6.611174,-54.780221,-0.0608021081,-1.0868508641,-0.2721375683,0.0279280202,0.4992194164,0.1250000000
48.35000000,-27.592132,5.536968,-6.541533,-53.780221,-0.0594057071,-1.0618898933,-0.2658875683,0.0279280202,0.4992194164,0.1250000000
48.40000000,-27.576433,5.817592,-6.471267,-52.780221,-0.0580093061,-1.0369289224,-0.2596375683,0.0279280202,0.4992194164,0.1250000000
48.45000000,-27.560594,6.100713,-6.400376,-51.780221,-0.0566129051,-1.0119679516,-0.2533875683,0.0279280202,0.4992194164,0.1250000000
48.50000000,-27.544616,6.386330,-6.328859,-50.780221,-0.0552165041,-0.9870069808,-0.2471375683,0.0279280202,0.4992194164,0.1250000000
48.55000000,-27.528498,6.674442,-6.256718,-49.780221,-0.0538201031,-0.9620460100,-0.2408875683,0.0279280202,0.4992194164,0.1250000000
48.60000000,-27.512240,6.965051,-6.183952,-48.780221,-0.0524237020,-0.9370850392,-0.2346375683,0.0279280202,0.4992194164,0.1250000000
48.65000000,-27.495843,7.258156,-6.110561,-47.780221,-0.0510273010,-0.9121240683,-0.2283875683,0.0279280202,0.4992194164,0.1250000000
48.70000000,-27.479306,7.553758,-6.036545,-46.780221,-0.0496309000,-0.8871630975,-0.2221375683,0.0279280202,0.4992194164,0.1250000000
48.75000000,-27.462629,7.851855,-5.961904,-45.780221,-0.0482344990,-0.8622021267,-0.2158875683,0.0279280202,0.4992194164,0.1250000000
48.80000000,-27.445813,8.152448,-5.886638,-44.780221,-0.0468380980,-0.8372411559,-0.2096375683,0.0279280202,0.4992194164,0.1250000000
48.85000000,-27.428857,8.455537,-5.810747,-43.780221,-0.0454416970,-0.8122801851,-0.2033875683,0.0279280202,0.4992194164,0.1250000000
48.90000000,-27.411762,8.761123,-5.734231,-42.780221,-0.0440452960,-0.7873192143,-0.1971375683,0.0279280202,0.4992194164,0.1250000000
48.95000000,-27.394527,9.069205,-5.657090,-41.780221,-0.0426488950,-0.7623582434,-0.1908875683,0.0279280202,0.4992194164,0.1250000000
49.00000000,-27.377152,9.379782,-5.579324,-40.780221,-0.0412524939,-0.7373972726,-0.1846375683,0.0279280202,0.4992194164,0.1250000000
49.05000000,-27.359637,9.692856,-5.500933,-39.780221,-0.0398560929,-0.7124363018,-0.1783875683,0.0279280202,0.4992194164,0.1250000000
49.10000000,-27.341983,10.008426,-5.421917,-38.780221,-0.0384596919,-0.6874753310,-0.1721375683,0.0279280202,0.4992194164,0.1250000000
49.15000000,-27.324190,10.326492,-5.342276,-37.780221,-0.0370632909,-0.6625143602,-0.1658875683,0.0279280202,0.4992194164,0.1250000000
49.20000000,-27.306256,10.647054,-5.262010,-36.780221,-0.0356668899,-0.6375533893,-0.1596375683,0.0279280202,0.4992194164,0.1250000000
49.25000000,-27.288183,10.970112,-5.181119,-35.780221,-0.0342704889,-0.6125924185,-0.1533875683,0.0279280202,0.4992194164,0.1250000000
49.30000000,-27.269971,11.295666,-5.099603,-34.780221,-0.0328740879,-0.5876314477,-0.1471375683,0.0279280202,0.4992194164,0.1250000000
49.35000000,-27.251618,11.623716,-5.017462,-33.780221,-0.0314776869,-0.5626704769,-0.1408875683,0.0279280202,0.4992194164,0.1250000000
49.40000000,-27.233126,11.954263,-4.934696,-32.780221,-0.0300812859,-0.5377095061,-0.1346375683,0.0279280202,0.4992194164,0.1250000000
49.45000000,-27.214495,12.287305,-4.851305,-31.780221,-0.0286848848,-0.5127485352,-0.1283875683,0.0279280202,0.4992194164,0.1250000000
49.50000000,-27.195724,12.622844,-4.767289,-30.780221,-0.0272884838,-0.4877875644,-0.1221375683,0.0279280202,0.4992194164,0.1250000000
49.55000000,-27.176813,12.960878,-4.682648,-29.780221,-0.0258920828,-0.4628265936,-0.1158875683,0.0279280202,0.4992194164,0.1250000000
49.60000000,-27.157762,13.301409,-4.597382,-28.780221,-0.0244956818,-0.4378656228,-0.1096375683,0.0279280202,0.4992194164,0.1250000000
49.65000000,-27.138572,13.644436,-4.511491,-27.780221,-0.0230992808,-0.4129046520,-0.1033875683,0.0279280202,0.4992194164,0.1250000000
49.70000000,-27.119242,13.989959,-4.424975,-26.780221,-0.0217028798,-0.3879436812,-0.0971375683,0.0279280202,0.4992194164,0.1250000000
49.75000000,-27.099773,14.337978,-4.337834,-25.780221,-0.0203064788,-0.3629827103,-0.0908875683,0.0279280202,0.4992194164,0.1250000000
49.80000000,-27.080164,14.688493,-4.250068,-24.780221,-0.0189100778,-0.3380217395,-0.0846375683,0.0279280202,0.4992194164,0.1250000000
49.85000000,-27.060415,15.041504,-4.161677,-23.780221,-0.0175136767,-0.3130607687,-0.0783875683,0.0279280202,0.4992194164,0.1250000000
49.90000000,-27.040527,15.397012,-4.072661,-22.780221,-0.0161172757,-0.2880997979,-0.0721375683,0.0279280202,0.4992194164,0.1250000000
49.95000000,-27.020499,15.755015,-3.983020,-21.780221,-0.0147208747,-0.2631388271,-0.0658875683,0.0279280202,0.4992194164,0.1250000000
50.00000000,-27.000331,16.115515,-3.892754,-20.780221,-0.0133244737,-0.2381778562,-0.0596375683,0.0279280202,0.4992194164,0.1250000000
50.05000000,-26.980024,16.478510,-3.801863,-19.780221,-0.0119280727,-0.2132168854,-0.0533875683,0.0279280202,0.4992194164,0.1250000000
50.10000000,-26.959577,16.844002,-3.710347,-18.780221,-0.0105316717,-0.1882559146,-0.0471375683,0.0279280202,0.4992194164,0.1250000000
50.15000000,-26.938991,17.211990,-3.618206,-17.780221,-0.0091352707,-0.1632949438,-0.0408875683,0.0279280202,0.4992194164,0.1250000000
50.20000000,-26.918264,17.582473,-3.525440,-16.780221,-0.0077388697,-0.1383339730,-0.0346375683,0.0279280202,0.4992194164,0.1250000000
50.25000000,-26.897399,17.955453,-3.432049,-15.780221,-0.0063424687,-0.1133730021,-0.0283875683,0.0279280202,0.4992194164,0.1250000000
50.30000000,-26.876393,18.330929,-3.338033,-14.780221,-0.0049460676,-0.0884120313,-0.0221375683,0.0279280202,0.4992194164,0.1250000000
50.35000000,-26.855248,18.708902,-3.243392,-13.780221,-0.0035496666,-0.0634510605,-0.0158875683,0.0279280202,0.4992194164,0.1250000000
50.40000000,-26.833963,19.089370,-3.148126,-12.780221,-0.0021532656,-0.0384900897,-0.0096375683,0.0279280202,0.4992194164,0.1250000000
50.45000000,-26.812539,19.472334,-3.052235,-13.780221,-0.0007568646,-0.0135291189,-0.0033875683,0.0279280202,0.4992194164,0.1250000000
50.50000000,-28.079610,-3.176781,-6.000157,-14.780221,0.0000000000,0.0000000000,-0.0068698361,0.0000000000,0.0000000000,-0.3000000000
50.55000000,-28.079610,-3.176781,-6.001594,-15.780221,0.0000000000,0.0000000000,-0.0218698361,0.0000000000,0.0000000000,-0.3000000000
50.60000000,-28.079610,-3.176781,-6.004531,-16.780221,0.0000000000,0.0000000000,-0.0368698361,0.0000000000,0.0000000000,-0.3000000000
50.65000000,-28.079610,-3.176781,-6.008968,-17.780221,0.0000000000,0.0000000000,-0.0518698361,0.0000000000,0.0000000000,-0.3000000000
50.70000000,-28.079610,-3.176781,-6.014905,-18.780221,0.0000000000,0.0000000000,-0.0668698361,0.0000000000,0.0000000000,-0.3000000000
50.75000000,-28.079610,-3.176781,-6.022342,-19.780221,0.0000000000,0.0000000000,-0.0818698361,0.0000000000,0.0000000000,-0.3000000000
50.80000000,-28.079610,-3.176781,-6.031279,-20.780221,0.0000000000,0.0000000000,-0.0968698361,0.0000000000,0.0000000000,-0.3000000000
50.85000000,-28.079610,-3.176781,-6.041716,-21.780221,0.0000000000,0.0000000000,-0.1118698361,0.0000000000,0.0000000000,-0.3000000000
50.90000000,-28.079610,-3.176781,-6.053653,-22.780221,0.0000000000,0.0000000000,-0.1268698361,0.0000000000,0.0000000000,-0.3000000000
50.95000000,-28.079610,-3.176781,-6.067090,-23.780221,0.0000000000,0.0000000000,-0.1418698361,0.0000000000,0.0000000000,-0.3000000000
51.00000000,-28.079610,-3.176781,-6.082027,-24.780221,0.0000000000,0.0000000000,-0.1568698361,0.0000000000,0.0000000000,-0.3000000000
51.05000000,-28.079610,-3.176781,-6.098464,-25.780221,0.0000000000,0.0000000000,-0.1718698361,0.0000000000,0.0000000000,-0.3000000000
51.10000000,-28.079610,-3.176781,-6.116401,-26.780221,0.0000000000,0.0000000000,-0.1868698361,0.0000000000,0.0000000000,-0.3000000000
51.15000000,-28.079610,-3.176781,-6.135838,-27.780221,0.0000000000,0.0000000000,-0.2018698361,0.0000000000,0.0000000000,-0.3000000000
51.20000000,-28.079610,-3.176781,-6.156775,-28.780221,0.0000000000,0.0000000000,-0.2168698361,0.0000000000,0.0000000000,-0.3000000000
51.25000000,-28.079610,-3.176781,-6.179212,-29.780221,0.0000000000,0.0000000000,-0.2318698361,0.0000000000,0.0000000000,-0.3000000000
51.30000000,-28.079610,-3.176781,-6.203149,-30.780221,0.0000000000,0.0000000000,-0.2468698361,0.0000000000,0.0000000000,-0.3000000000
51.35000000,-28.079610,-3.176781,-6.228586,-31.780221,0.0000000000,0.0000000000,-0.2618698361,0.0000000000,0.0000000000,-0.3000000000
51.40000000,-28.079610,-3.176781,-6.255523,-32.780221,0.0000000000,0.0000000000,-0.2768698361,0.0000000000,0.0000000000,-0.3000000000
51.45000000,-28.079610,-3.176781,-6.283960,-33.780221,0.0000000000,0.0000000000,-0.2918698361,0.0000000000,0.0000000000,-0.3000000000
51.50000000,-28.079610,-3.176781,-6.313897,-34.780221,0.0000000000,0.0000000000,-0.3068698361,0.0000000000,0.0000000000,-0.3000000000
51.55000000,-28.079610,-3.176781,-6.345334,-35.780221,0.0000000000,0.0000000000,-0.3218698361,0.0000000000,0.0000000000,-0.3000000000
51.60000000,-28.079610,-3.176781,-6.378271,-36.780221,0.0000000000,0.0000000000,-0.3368698361,0.0000000000,0.0000000000,-0.3000000000
51.65000000,-28.079610,-3.176781,-6.412708,-37.780221,0.0000000000,0.0000000000,-0.3518698361,0.0000000000,0.0000000000,-0.3000000000
51.70000000,-28.079610,-3.176781,-6.448645,-38.780221,0.0000000000,0.0000000000,-0.3668698361,0.0000000000,0.0000000000,-0.3000000000
51.75000000,-28.079610,-3.176781,-6.486082,-39.780221,0.0000000000,0.0000000000,-0.3818698361,0.0000000000,0.0000000000,-0.3000000000
51.80000000,-28.079610,-3.176781,-6.525019,-40.780221,0.0000000000,0.0000000000,-0.3968698361,0.0000000000,0.0000000000,-0.3000000000
51.85000000,-28.079610,-3.176781,-6.565456,-41.780221,0.0000000000,0.0000000000,-0.4118698361,0.0000000000,0.0000000000,-0.3000000000
51.90000000,-28.079610,-3.176781,-6.607393,-42.780221,0.0000000000,0.0000000000,-0.4268698361,0.0000000000,0.0000000000,-0.3000000000
51.95000000,-28.079610,-3.176781,-6.650830,-43.780221,0.0000000000,0.0000000000,-0.4418698361,0.0000000000,0.0000000000,-0.3000000000
52.00000000,-28.079610,-3.176781,-6.695767,-44.780221,0.0000000000,0.0000000000,-0.4568698361,0.0000000000,0.0000000000,-0.3000000000
52.05000000,-28.079610,-3.176781,-6.742204,-45.780221,0.0000000000,0.0000000000,-0.4718698361,0.0000000000,0.0000000000,-0.3000000000
52.10000000,-28.079610,-3.176781,-6.790141,-46.780221,0.0000000000,0.0000000000,-0.4868698361,0.0000000000,0.0000000000,-0.3000000000
52.15000000,-28.079610,-3.176781,-6.836450,-47.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.20000000,-28.079610,-3.176781,-6.861450,-48.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.25000000,-28.079610,-3.176781,-6.886450,-49.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.30000000,-28.079610,-3.176781,-6.911450,-50.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.35000000,-28.079610,-3.176781,-6.936450,-51.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.40000000,-28.079610,-3.176781,-6.961450,-52.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.45000000,-28.079610,-3.176781,-6.986450,-53.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.50000000,-28.079610,-3.176781,-7.011450,-54.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.55000000,-28.079610,-3.176781,-7.036450,-55.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.60000000,-28.079610,-3.176781,-7.061450,-56.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.65000000,-28.079610,-3.176781,-7.086450,-57.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.70000000,-28.079610,-3.176781,-7.111450,-58.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.75000000,-28.079610,-3.176781,-7.136450,-59.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.80000000,-28.079610,-3.176781,-7.161450,-60.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.85000000,-28.079610,-3.176781,-7.186450,-61.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.90000000,-28.079610,-3.176781,-7.211450,-62.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
52.95000000,-28.079610,-3.176781,-7.236450,-63.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.00000000,-28.079610,-3.176781,-7.261450,-64.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.05000000,-28.079610,-3.176781,-7.286450,-65.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.10000000,-28.079610,-3.176781,-7.311450,-66.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.15000000,-28.079610,-3.176781,-7.336450,-67.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.20000000,-28.079610,-3.176781,-7.361450,-68.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.25000000,-28.079610,-3.176781,-7.386450,-69.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.30000000,-28.079610,-3.176781,-7.411450,-70.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.35000000,-28.079610,-3.176781,-7.436450,-71.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.40000000,-28.079610,-3.176781,-7.461450,-72.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.45000000,-28.079610,-3.176781,-7.486450,-73.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.50000000,-28.079610,-3.176781,-7.511450,-74.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.55000000,-28.079610,-3.176781,-7.536450,-75.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.60000000,-28.079610,-3.176781,-7.561450,-76.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.65000000,-28.079610,-3.176781,-7.586450,-77.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.70000000,-28.079610,-3.176781,-7.611450,-78.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.75000000,-28.079610,-3.176781,-7.636450,-79.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.80000000,-28.079610,-3.176781,-7.661450,-80.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.85000000,-28.079610,-3.176781,-7.686450,-81.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.90000000,-28.079610,-3.176781,-7.711450,-82.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
53.95000000,-28.079610,-3.176781,-7.736450,-83.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.00000000,-28.079610,-3.176781,-7.761450,-84.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.05000000,-28.079610,-3.176781,-7.786450,-85.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.10000000,-28.079610,-3.176781,-7.811450,-86.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.15000000,-28.079610,-3.176781,-7.836450,-87.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.20000000,-28.079610,-3.176781,-7.861450,-88.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.25000000,-28.079610,-3.176781,-7.886450,-89.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.30000000,-28.079610,-3.176781,-7.911450,-90.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.35000000,-28.079610,-3.176781,-7.936450,-91.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.40000000,-28.079610,-3.176781,-7.961450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.45000000,-28.079610,-3.176781,-7.986450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.50000000,-28.079610,-3.176781,-8.011450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.55000000,-28.079610,-3.176781,-8.036450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.60000000,-28.079610,-3.176781,-8.061450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.65000000,-28.079610,-3.176781,-8.086450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.70000000,-28.079610,-3.176781,-8.111450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.75000000,-28.079610,-3.176781,-8.136450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.80000000,-28.079610,-3.176781,-8.161450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.85000000,-28.079610,-3.176781,-8.186450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.90000000,-28.079610,-3.176781,-8.211450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
54.95000000,-28.079610,-3.176781,-8.236450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.00000000,-28.079610,-3.176781,-8.261450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.05000000,-28.079610,-3.176781,-8.286450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.10000000,-28.079610,-3.176781,-8.311450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.15000000,-28.079610,-3.176781,-8.336450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.20000000,-28.079610,-3.176781,-8.361450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.25000000,-28.079610,-3.176781,-8.386450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.30000000,-28.079610,-3.176781,-8.411450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.35000000,-28.079610,-3.176781,-8.436450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.40000000,-28.079610,-3.176781,-8.461450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.45000000,-28.079610,-3.176781,-8.486450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.50000000,-28.079610,-3.176781,-8.511450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.55000000,-28.079610,-3.176781,-8.536450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.60000000,-28.079610,-3.176781,-8.561450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.65000000,-28.079610,-3.176781,-8.586450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.70000000,-28.079610,-3.176781,-8.611450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.75000000,-28.079610,-3.176781,-8.636450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.80000000,-28.079610,-3.176781,-8.661450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.85000000,-28.079610,-3.176781,-8.686450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.90000000,-28.079610,-3.176781,-8.711450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
55.95000000,-28.079610,-3.176781,-8.736450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.00000000,-28.079610,-3.176781,-8.761450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.05000000,-28.079610,-3.176781,-8.786450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.10000000,-28.079610,-3.176781,-8.811450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.15000000,-28.079610,-3.176781,-8.836450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.20000000,-28.079610,-3.176781,-8.861450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.25000000,-28.079610,-3.176781,-8.886450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.30000000,-28.079610,-3.176781,-8.911450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.35000000,-28.079610,-3.176781,-8.936450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.40000000,-28.079610,-3.176781,-8.961450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.45000000,-28.079610,-3.176781,-8.986450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
